,Unnamed: 0,cosine_distance_x,w1,w2,combined_words,C1,C2,S1,S2,Category,V1,V2,S_01,S_02,S_03,S_04,S_05,S_07,S_08,S_09,S_10,S_11,S_12,S_13,S_14,S_16,S_17,S_18,S_19,S_20,S_21,S_22,S_23,S_24,CB_06,CB_08,CB_09,CB_14,CB_15,CB_18,CB_19,CB_22,CB_23,CB_24,CB_25,CB_26,CB_27,CB_28,CB_29,CB_30,CB_31,CB_32,CB_33,CB_34,CB_35,CB_37,CB_38,CB_40,CB_41,AMT_av,cosine_distance_y
919,2839,0.8445248760539507,buzz,gurgle,buzz_gurgle,Sound,Sound,Sinanim,Sinanim,Emission,buzz,gurgle,1,3,4,3,3,1,2.0,1,1,1,1,,4,1,5,1,3,3,3,2,1,1,1,1,1.0,2.0,4.0,4.0,2,1,3.0,1.0,1.0,1,1,4.0,1.0,6.0,1,2.0,1.0,3.0,1.0,4.0,3,1.0,3.0,1.825,0.3521164680400758
920,2840,0.8074940567732005,buzz,hiss,buzz_hiss,Sound,Sound,Sinanim,Sinanim,Emission,buzz,hiss,2,4,5,3,6,2,2.0,3,1,3,2,,6,3,5,1,3,4,6,2,4,1,4,2,3.0,3.0,4.0,5.0,5,2,3.0,2.0,3.0,1,1,5.0,6.0,6.0,2,3.0,1.0,7.0,3.0,7.0,2,2.0,5.0,3.325,0.29620164703699847
921,2841,0.7039720137407799,buzz,sizzle,buzz_sizzle,Sound,Sound,Sinanim,Sinanim,Emission,buzz,sizzle,1,3,6,7,5,3,3.0,3,2,6,1,,5,2,6,1,5,2,4,2,1,1,2,1,3.0,1.0,3.0,5.0,4,1,1.0,1.0,3.0,1,3,3.0,5.0,6.0,1,4.0,1.0,7.0,1.0,1.0,2,1.0,5.0,3.307692308,0.2553711590997234
922,2842,0.8043350829565202,buzz,squeak,buzz_squeak,Sound,Sound,Sinanim,Sinanim,Emission,buzz,squeak,1,4,4,4,6,3,2.0,2,4,1,1,,4,1,1,1,3,5,3,2,1,1,3,2,1.0,3.0,2.0,5.0,4,2,2.0,3.0,2.0,1,1,3.0,5.0,5.0,1,4.0,3.0,3.0,4.0,1.0,3,3.0,3.0,2.8461538460000004,0.43073702306293415
923,2843,0.8010166845430492,buzz,twang,buzz_twang,Sound,Sound,Sinanim,Sinanim,Emission,buzz,twang,1,3,5,2,5,2,3.0,1,2,1,1,,5,1,1,2,2,3,3,1,1,1,1,1,2.0,2.0,3.0,4.0,3,1,3.0,1.0,2.0,1,1,3.0,7.0,5.0,1,2.0,1.0,5.0,4.0,1.0,3,1.0,4.0,2.725,0.34317945113758896
924,2904,0.7538474938167952,chime,clang,chime_clang,Sound,Sound,Sinanim,Sinanim,Emission,chime,clang,2,5,6,4,4,4,3.0,5,2,1,3,,6,4,1,3,5,6,5,4,1,1,5,1,2.0,7.0,4.0,5.0,5,4,4.0,2.0,4.0,1,4,3.0,5.0,5.0,1,5.0,7.0,1.0,6.0,7.0,4,1.0,5.0,3.625,0.3575739012981535
925,2905,0.7815410046713276,chime,clank,chime_clank,Sound,Sound,Sinanim,Sinanim,Emission,chime,clank,2,5,5,5,5,1,3.0,2,1,1,3,,5,2,1,1,3,4,3,1,1,3,5,1,1.0,3.0,6.0,5.0,3,1,1.0,3.0,2.0,1,3,5.0,2.0,5.0,2,5.0,4.0,4.0,6.0,5.0,3,1.0,4.0,2.975,0.3456663712968123
926,2906,0.7626568948766914,chime,click,chime_click,Sound,Sound,Sinanim,Sinanim,Emission,chime,click,1,3,4,6,5,1,2.0,5,2,1,1,,5,1,1,1,2,3,1,2,1,1,3,1,1.0,2.0,3.0,5.0,4,1,1.0,1.0,2.0,1,1,3.0,5.0,5.0,1,2.0,3.0,1.0,4.0,3.0,3,1.0,3.0,2.625,0.37905452903967396
927,2907,0.7923269473617279,chime,crackle,chime_crackle,Sound,Sound,Sinanim,Sinanim,Emission,chime,crackle,1,3,4,4,3,1,1.0,1,1,1,4,,5,1,4,2,2,2,1,1,1,1,2,1,1.0,2.0,1.0,3.0,1,1,1.0,1.0,1.0,6,1,3.0,1.0,5.0,1,2.0,1.0,6.0,1.0,1.0,2,1.0,1.0,1.8974358969999998,0.27975648203428216
928,2908,0.7872935542637067,chime,creak,chime_creak,Sound,Sound,Sinanim,Sinanim,Emission,chime,creak,1,4,4,3,4,1,2.0,1,1,1,1,,5,2,1,4,2,4,2,2,1,1,1,1,1.0,2.0,1.0,5.0,1,1,1.0,1.0,1.0,1,1,1.0,1.0,5.0,1,2.0,1.0,1.0,2.0,1.0,1,1.0,1.0,2.692307692,0.3813251029979725
929,2909,0.8870295711563819,chime,crunch,chime_crunch,Sound,Sound,Sinanim,Sinanim,Emission,chime,crunch,1,2,3,2,1,1,1.0,2,1,1,1,,4,1,1,1,2,2,1,1,1,1,2,1,1.0,1.0,1.0,2.0,1,1,1.0,1.0,1.0,1,1,1.0,2.0,5.0,1,2.0,1.0,1.0,2.0,1.0,1,1.0,1.0,1.875,0.42611885025018204
930,2910,0.8025026463443146,chime,gurgle,chime_gurgle,Sound,Sound,Sinanim,Sinanim,Emission,chime,gurgle,1,4,3,4,2,1,2.0,1,1,1,1,,4,2,1,1,2,1,2,2,1,1,3,1,2.0,1.0,1.0,4.0,1,1,1.0,1.0,1.0,1,1,3.0,2.0,4.0,1,2.0,2.0,1.0,1.0,1.0,2,1.0,3.0,2.102564103,0.40543820936192343
931,2911,0.6740536573390541,chime,hiss,chime_hiss,Sound,Sound,Sinanim,Sinanim,Emission,chime,hiss,1,3,3,3,2,1,2.0,1,2,1,1,,4,2,1,1,2,2,2,2,1,1,3,2,2.0,1.0,2.0,4.0,1,1,1.0,2.0,1.0,1,1,4.0,5.0,5.0,1,2.0,1.0,1.0,2.0,2.0,2,1.0,1.0,2.153846154,0.28808805790548775
932,2912,0.8376348542326065,chime,sizzle,chime_sizzle,Sound,Sound,Sinanim,Sinanim,Emission,chime,sizzle,1,3,2,1,3,2,2.0,1,1,1,3,,4,1,2,1,3,3,1,2,1,1,2,1,1.0,1.0,1.0,4.0,1,1,1.0,1.0,1.0,1,1,3.0,4.0,5.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,3.0,1.85,0.33713343006950236
933,2913,0.7185200700976493,chime,squeak,chime_squeak,Sound,Sound,Sinanim,Sinanim,Emission,chime,squeak,1,3,4,4,4,1,1.0,2,1,1,6,,4,2,1,1,2,3,3,1,2,1,4,1,1.0,1.0,2.0,3.0,5,1,1.0,1.0,1.0,1,1,5.0,2.0,5.0,1,3.0,1.0,6.0,2.0,2.0,2,1.0,3.0,2.41025641,0.4018288058522125
934,2914,0.8035869962920591,chime,twang,chime_twang,Sound,Sound,Sinanim,Sinanim,Emission,chime,twang,1,3,4,5,4,1,3.0,1,1,1,2,,4,1,1,2,2,4,5,2,1,1,5,1,5.0,2.0,3.0,6.0,5,4,1.0,4.0,2.0,1,2,5.0,4.0,4.0,1,4.0,4.0,4.0,3.0,7.0,3,1.0,4.0,3.0,0.3184269759808658
935,2975,0.4719400504961629,clang,clank,clang_clank,Sound,Sound,Sinanim,Sinanim,Emission,clang,clank,5,6,6,5,4,7,5.0,5,7,7,1,,6,1,1,1,5,6,3,6,3,1,7,1,5.0,3.0,5.0,6.0,4,3,7.0,1.0,5.0,6,5,5.0,6.0,7.0,4,6.0,1.0,7.0,7.0,7.0,4,1.0,6.0,5.575,0.16842429405500725
936,2976,0.8389813110666247,clang,click,clang_click,Sound,Sound,Sinanim,Sinanim,Emission,clang,click,2,3,4,6,6,4,2.0,6,7,1,1,,5,2,7,2,2,4,2,2,1,1,3,2,2.0,2.0,1.0,5.0,6,1,3.0,1.0,4.0,6,5,3.0,2.0,6.0,2,3.0,7.0,1.0,1.0,4.0,3,2.0,4.0,3.282051282,0.4902401595249912
937,2977,0.6563364829960726,clang,crackle,clang_crackle,Sound,Sound,Sinanim,Sinanim,Emission,clang,crackle,1,2,4,3,3,3,2.0,3,6,1,1,,6,2,1,2,2,3,1,2,1,1,3,1,2.0,2.0,2.0,4.0,4,1,4.0,1.0,2.0,1,2,3.0,2.0,6.0,1,2.0,1.0,1.0,1.0,1.0,2,2.0,3.0,3.025641026,0.23832477732131951
938,2978,0.7485220408032536,clang,creak,clang_creak,Sound,Sound,Sinanim,Sinanim,Emission,clang,creak,1,3,4,5,4,4,2.0,3,6,1,1,,5,1,1,2,2,5,1,2,3,1,4,2,1.0,2.0,4.0,4.0,4,1,4.0,1.0,2.0,1,2,4.0,2.0,6.0,1,2.0,1.0,1.0,1.0,5.0,3,1.0,1.0,3.256410256,0.27640630013661194
939,2979,0.8228195210136957,clang,crunch,clang_crunch,Sound,Sound,Sinanim,Sinanim,Emission,clang,crunch,1,4,3,4,3,3,2.0,4,1,1,1,,5,1,1,1,2,3,1,2,1,1,4,1,1.0,2.0,1.0,4.0,3,3,2.0,1.0,2.0,1,2,2.0,2.0,6.0,2,1.0,4.0,1.0,1.0,1.0,2,1.0,4.0,2.875,0.3927679029147376
940,2980,0.675614607995394,clang,gurgle,clang_gurgle,Sound,Sound,Sinanim,Sinanim,Emission,clang,gurgle,1,3,4,3,4,3,2.0,1,1,1,2,,5,1,1,1,2,3,1,2,1,1,2,1,1.0,1.0,1.0,3.0,2,1,1.0,1.0,1.0,1,1,3.0,1.0,5.0,1,1.0,1.0,1.0,1.0,1.0,2,1.0,1.0,2.461538462,0.32095012455397964
941,2981,0.6577209982154324,clang,hiss,clang_hiss,Sound,Sound,Sinanim,Sinanim,Emission,clang,hiss,1,3,3,4,5,1,3.0,1,1,1,2,,5,1,1,1,2,4,1,2,1,1,3,1,1.0,1.0,3.0,3.0,1,1,1.0,1.0,2.0,1,1,3.0,4.0,6.0,1,2.0,1.0,1.0,1.0,1.0,3,1.0,1.0,2.325,0.21151007461586713
942,2982,0.7946755502071081,clang,sizzle,clang_sizzle,Sound,Sound,Sinanim,Sinanim,Emission,clang,sizzle,1,2,3,4,3,1,2.0,2,1,1,2,,5,1,1,2,2,2,1,2,1,1,3,1,1.0,1.0,1.0,4.0,3,1,1.0,1.0,2.0,1,1,2.0,3.0,5.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,2.179487179,0.31108118946351127
943,2983,0.7491335710512709,clang,squeak,clang_squeak,Sound,Sound,Sinanim,Sinanim,Emission,clang,squeak,1,3,3,3,3,3,2.0,2,1,1,2,,5,1,1,2,2,5,2,2,3,1,3,1,1.0,1.0,2.0,4.0,4,1,1.0,1.0,2.0,1,1,4.0,1.0,4.0,1,3.0,1.0,1.0,1.0,1.0,3,1.0,2.0,1.975,0.3417292687240333
944,2984,0.6556549337821677,clang,twang,clang_twang,Sound,Sound,Sinanim,Sinanim,Emission,clang,twang,5,4,4,4,5,6,2.0,2,7,6,5,,6,1,1,1,2,5,4,3,1,1,4,4,2.0,2.0,2.0,6.0,3,1,5.0,1.0,3.0,1,2,4.0,3.0,5.0,3,2.0,1.0,5.0,4.0,1.0,4,1.0,5.0,3.333333333,0.27527146361182486
945,3045,0.7926544000483919,clank,click,clank_click,Sound,Sound,Sinanim,Sinanim,Emission,clank,click,4,3,4,5,5,6,3.0,5,6,7,3,,5,2,1,2,2,5,3,1,1,1,6,7,2.0,2.0,4.0,6.0,6,1,4.0,1.0,3.0,7,4,4.0,3.0,6.0,1,4.0,7.0,1.0,7.0,1.0,2,3.0,4.0,3.794871795,0.5122897719485989
946,3046,0.6021728051298904,clank,crackle,clank_crackle,Sound,Sound,Sinanim,Sinanim,Emission,clank,crackle,1,3,4,6,1,4,3.0,3,2,1,1,,5,2,1,2,2,3,1,1,1,3,2,1,1.0,1.0,2.0,3.0,4,1,1.0,1.0,2.0,1,1,4.0,1.0,6.0,1,4.0,2.0,5.0,1.0,1.0,1,2.0,2.0,2.4871794869999997,0.2198173052843575
947,3047,0.7144336135772336,clank,creak,clank_creak,Sound,Sound,Sinanim,Sinanim,Emission,clank,creak,3,3,4,3,3,7,5.0,1,6,5,1,,5,3,1,4,3,4,2,1,5,1,4,1,2.0,2.0,4.0,5.0,3,1,1.0,1.0,3.0,1,1,4.0,4.0,5.0,1,2.0,1.0,3.0,1.0,4.0,3,1.0,3.0,3.461538462,0.261860170279715
948,3048,0.8784615663865363,clank,crunch,clank_crunch,Sound,Sound,Sinanim,Sinanim,Emission,clank,crunch,1,3,4,4,4,3,2.0,2,1,1,2,,5,2,2,1,2,4,3,2,1,1,1,1,1.0,1.0,5.0,4.0,4,3,1.0,1.0,2.0,1,1,3.0,1.0,6.0,1,2.0,3.0,1.0,1.0,1.0,2,4.0,5.0,2.8717948719999997,0.4013127726293253
949,3049,0.7661081456779433,clank,gurgle,clank_gurgle,Sound,Sound,Sinanim,Sinanim,Emission,clank,gurgle,1,3,3,4,3,3,4.0,1,1,1,2,,5,1,1,1,1,3,1,2,1,1,2,1,1.0,2.0,1.0,5.0,3,1,1.0,1.0,2.0,6,1,4.0,1.0,6.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,2.0,1.825,0.3337281306013179
950,3050,0.6362377331280179,clank,hiss,clank_hiss,Sound,Sound,Sinanim,Sinanim,Emission,clank,hiss,1,3,3,4,4,1,3.0,1,1,1,2,,5,2,2,1,2,3,1,2,1,1,2,1,1.0,1.0,2.0,4.0,5,1,1.0,1.0,1.0,1,1,1.0,2.0,5.0,1,1.0,2.0,1.0,1.0,1.0,4,1.0,1.0,2.025,0.25456954674911636
951,3051,0.7769659732988414,clank,sizzle,clank_sizzle,Sound,Sound,Sinanim,Sinanim,Emission,clank,sizzle,1,3,3,4,3,2,2.0,2,1,1,2,,5,1,5,1,2,2,1,1,1,3,2,1,2.0,1.0,3.0,3.0,1,1,1.0,1.0,2.0,1,1,3.0,5.0,5.0,1,1.0,1.0,1.0,1.0,1.0,3,1.0,2.0,2.153846154,0.28550043153132365
952,3052,0.7087089843073587,clank,squeak,clank_squeak,Sound,Sound,Sinanim,Sinanim,Emission,clank,squeak,1,2,4,4,4,3,4.0,2,1,1,5,,5,2,1,1,2,4,2,1,3,1,2,1,1.0,2.0,3.0,3.0,3,1,1.0,1.0,3.0,1,1,5.0,1.0,4.0,1,2.0,1.0,4.0,2.0,2.0,1,1.0,4.0,2.769230769,0.3178511362453562
953,3053,0.7857796701554897,clank,twang,clank_twang,Sound,Sound,Sinanim,Sinanim,Emission,clank,twang,4,3,4,4,5,7,3.0,1,6,5,2,,5,1,1,1,6,5,2,3,1,1,4,3,2.0,3.0,3.0,6.0,4,1,1.0,1.0,4.0,1,4,5.0,6.0,5.0,1,5.0,6.0,5.0,1.0,3.0,1,1.0,5.0,2.775,0.3326836551267972
954,3114,0.7299565354708768,click,crackle,click_crackle,Sound,Sound,Sinanim,Sinanim,Emission,click,crackle,1,4,4,2,4,4,4.0,2,4,1,3,,4,2,5,1,2,6,5,2,1,1,4,1,3.0,3.0,3.0,5.0,4,1,4.0,1.0,3.0,1,2,4.0,3.0,6.0,3,6.0,4.0,7.0,1.0,1.0,2,1.0,5.0,3.4358974360000003,0.4306987529267434
955,3115,0.8057839812279921,click,creak,click_creak,Sound,Sound,Sinanim,Sinanim,Emission,click,creak,2,4,4,4,5,5,3.0,3,2,5,1,,5,2,1,2,5,4,4,2,1,1,4,1,2.0,2.0,3.0,5.0,4,1,1.0,1.0,2.0,1,1,2.0,1.0,6.0,1,5.0,2.0,6.0,1.0,5.0,3,2.0,3.0,2.875,0.498833219194701
956,3116,0.8943888514006499,click,crunch,click_crunch,Sound,Sound,Sinanim,Sinanim,Emission,click,crunch,1,4,4,3,5,4,2.0,3,1,3,3,,5,1,2,1,2,5,3,2,1,1,4,1,2.0,2.0,2.0,6.0,4,1,1.0,1.0,2.0,1,1,3.0,1.0,6.0,1,5.0,1.0,6.0,2.0,7.0,3,2.0,5.0,2.7,0.5089649228768767
957,3117,0.8767487158290779,click,gurgle,click_gurgle,Sound,Sound,Sinanim,Sinanim,Emission,click,gurgle,1,3,3,4,4,1,2.0,1,1,1,1,,5,1,2,1,2,3,1,1,1,1,2,1,1.0,1.0,1.0,4.0,3,1,1.0,1.0,2.0,1,1,2.0,1.0,6.0,1,1.0,1.0,4.0,1.0,1.0,3,2.0,2.0,1.925,0.5618716150669741
958,3118,0.8276913898409026,click,hiss,click_hiss,Sound,Sound,Sinanim,Sinanim,Emission,click,hiss,1,3,4,4,3,2,4.0,1,5,1,1,,4,2,1,1,2,2,2,2,1,1,3,2,2.0,2.0,3.0,5.0,3,1,1.0,1.0,2.0,1,1,3.0,5.0,6.0,1,1.0,1.0,2.0,1.0,1.0,3,1.0,3.0,2.45,0.5033044526726649
959,3119,0.9017874832347852,click,sizzle,click_sizzle,Sound,Sound,Sinanim,Sinanim,Emission,click,sizzle,1,5,3,1,3,2,2.0,2,1,1,1,,4,1,3,1,3,2,2,2,1,1,3,1,2.0,1.0,1.0,5.0,1,1,1.0,1.0,2.0,2,1,3.0,3.0,5.0,1,1.0,1.0,5.0,1.0,4.0,1,1.0,1.0,2.435897436,0.4796024493405847
960,3120,0.7730963651279371,click,squeak,click_squeak,Sound,Sound,Sinanim,Sinanim,Emission,click,squeak,1,4,3,4,3,5,3.0,1,1,1,1,,5,2,2,2,2,3,4,2,1,1,2,1,2.0,1.0,1.0,5.0,3,1,1.0,1.0,3.0,1,1,3.0,2.0,5.0,1,3.0,1.0,6.0,1.0,1.0,3,1.0,4.0,2.564102564,0.4958164622820338
961,3121,0.8682003464226508,click,twang,click_twang,Sound,Sound,Sinanim,Sinanim,Emission,click,twang,2,3,4,3,2,3,1.0,1,5,1,1,,4,1,1,1,2,3,2,2,1,1,2,1,1.0,2.0,2.0,5.0,4,1,2.0,1.0,1.0,1,1,4.0,1.0,5.0,1,4.0,4.0,1.0,1.0,1.0,3,1.0,3.0,2.41025641,0.5226889051309986
962,3182,0.6795490804668028,crackle,creak,crackle_creak,Sound,Sound,Sinanim,Sinanim,Emission,crackle,creak,5,3,5,5,5,6,3.0,4,6,5,1,,5,4,1,1,4,5,2,3,1,1,4,2,3.0,2.0,1.0,5.0,4,2,3.0,1.0,3.0,1,2,5.0,1.0,5.0,1,3.0,3.0,6.0,2.0,7.0,2,3.0,5.0,3.8205128210000003,0.25601299888347506
963,3183,0.8330732249580416,crackle,crunch,crackle_crunch,Sound,Sound,Sinanim,Sinanim,Emission,crackle,crunch,4,6,5,4,3,7,5.0,4,1,1,6,,6,1,4,3,2,5,4,2,1,1,5,1,6.0,4.0,4.0,5.0,5,4,3.0,1.0,3.0,6,4,4.0,4.0,6.0,4,4.0,7.0,7.0,6.0,7.0,4,4.0,6.0,4.820512821,0.3699467515275805
964,3184,0.6866391218664523,crackle,gurgle,crackle_gurgle,Sound,Sound,Sinanim,Sinanim,Emission,crackle,gurgle,1,4,4,3,1,5,2.0,1,1,1,2,,4,2,2,1,3,3,3,1,1,1,2,2,1.0,1.0,3.0,4.0,5,1,3.0,2.0,3.0,1,1,6.0,1.0,6.0,1,2.0,4.0,7.0,1.0,4.0,2,2.0,5.0,2.675,0.20499823599566291
965,3185,0.7175645486479907,crackle,hiss,crackle_hiss,Sound,Sound,Sinanim,Sinanim,Emission,crackle,hiss,1,3,4,2,5,1,5.0,1,6,1,3,,4,1,1,5,5,5,4,3,1,1,4,2,3.0,1.0,4.0,5.0,5,1,3.0,1.0,4.0,1,3,4.0,6.0,6.0,1,5.0,1.0,7.0,1.0,4.0,3,1.0,5.0,3.5,0.18873617472239546
966,3186,0.7478845167791077,crackle,sizzle,crackle_sizzle,Sound,Sound,Sinanim,Sinanim,Emission,crackle,sizzle,1,5,6,5,3,5,3.0,4,4,1,7,,6,3,1,3,6,6,6,4,4,1,5,5,6.0,3.0,7.0,4.0,4,4,3.0,1.0,4.0,7,5,5.0,3.0,6.0,4,2.0,7.0,7.0,7.0,7.0,4,7.0,6.0,4.512820513,0.23397214416760126
967,3187,0.7214577118850574,crackle,squeak,crackle_squeak,Sound,Sound,Sinanim,Sinanim,Emission,crackle,squeak,1,3,4,2,2,4,3.0,2,4,1,2,,4,2,1,2,2,5,2,2,2,1,3,2,1.0,1.0,3.0,4.0,3,1,1.0,1.0,3.0,1,1,4.0,1.0,5.0,2,3.0,1.0,3.0,1.0,1.0,3,1.0,3.0,2.923076923,0.31090418597148084
968,3188,0.8204036920566825,crackle,twang,crackle_twang,Sound,Sound,Sinanim,Sinanim,Emission,crackle,twang,1,2,5,4,2,2,3.0,1,5,1,2,,4,1,1,1,2,3,1,2,1,1,2,1,1.0,1.0,1.0,4.0,3,1,2.0,1.0,2.0,1,1,2.0,2.0,3.0,1,4.0,1.0,1.0,1.0,1.0,2,1.0,1.0,2.736842105,0.32542872098068576
969,3249,0.8766868454578188,creak,crunch,creak_crunch,Sound,Sound,Sinanim,Sinanim,Emission,creak,crunch,1,4,6,4,5,6,3.0,4,2,4,1,,5,2,2,3,3,5,3,2,4,1,4,2,2.0,3.0,3.0,2.0,5,1,1.0,1.0,2.0,1,2,2.0,2.0,6.0,1,1.0,4.0,7.0,3.0,1.0,3,5.0,5.0,3.769230769,0.36213230006609287
970,3250,0.7741027474338913,creak,gurgle,creak_gurgle,Sound,Sound,Sinanim,Sinanim,Emission,creak,gurgle,1,2,4,3,3,2,3.0,3,1,1,1,,5,1,1,2,2,3,1,2,1,1,3,1,1.0,2.0,3.0,5.0,4,1,4.0,1.0,1.0,1,1,5.0,2.0,5.0,1,1.0,1.0,2.0,4.0,1.0,3,1.0,2.0,2.5,0.32960731696721435
971,3251,0.7054356787439736,creak,hiss,creak_hiss,Sound,Sound,Sinanim,Sinanim,Emission,creak,hiss,1,3,4,3,3,1,3.0,1,5,1,1,,5,2,3,1,2,4,2,3,3,1,2,2,2.0,1.0,3.0,4.0,5,1,2.0,1.0,3.0,1,1,3.0,3.0,4.0,1,1.0,1.0,3.0,1.0,1.0,3,3.0,3.0,2.666666667,0.31631724152252405
972,3252,0.7627275591706709,creak,sizzle,creak_sizzle,Sound,Sound,Sinanim,Sinanim,Emission,creak,sizzle,1,3,4,3,3,1,2.0,1,1,1,2,,4,1,1,1,2,3,2,2,1,1,4,1,2.0,1.0,2.0,4.0,4,1,1.0,1.0,2.0,1,1,4.0,1.0,5.0,1,1.0,1.0,1.0,1.0,1.0,2,1.0,4.0,2.025,0.274230668990017
973,3253,0.7074617950480604,creak,squeak,creak_squeak,Sound,Sound,Sinanim,Sinanim,Emission,creak,squeak,1,5,5,7,3,6,4.0,3,6,6,1,,5,4,1,5,3,5,6,2,4,2,1,6,2.0,2.0,6.0,6.0,5,3,3.0,1.0,4.0,1,4,7.0,2.0,6.0,3,6.0,7.0,7.0,7.0,1.0,3,1.0,3.0,4.85,0.2847117439813366
974,3254,0.7950268405114495,creak,twang,creak_twang,Sound,Sound,Sinanim,Sinanim,Emission,creak,twang,2,3,4,4,4,4,1.0,1,1,1,1,,5,1,2,1,2,3,3,3,1,1,3,1,2.0,1.0,1.0,3.0,4,1,3.0,1.0,1.0,1,1,4.0,1.0,5.0,1,1.0,4.0,6.0,3.0,1.0,3,1.0,1.0,2.307692308,0.39007607016328405
975,3315,0.8688199789353472,crunch,gurgle,crunch_gurgle,Sound,Sound,Sinanim,Sinanim,Emission,crunch,gurgle,1,3,4,4,5,2,4.0,1,1,1,1,,4,1,1,1,2,2,1,2,1,1,1,1,1.0,1.0,1.0,4.0,3,1,1.0,1.0,1.0,1,1,2.0,1.0,5.0,1,1.0,1.0,6.0,3.0,1.0,2,2.0,1.0,2.333333333,0.4189753344491466
976,3316,0.8749223296422163,crunch,hiss,crunch_hiss,Sound,Sound,Sinanim,Sinanim,Emission,crunch,hiss,1,3,4,3,4,2,3.0,1,2,1,3,,5,2,1,1,2,4,2,2,1,1,1,1,1.0,1.0,3.0,3.0,4,1,1.0,1.0,2.0,1,1,3.0,4.0,6.0,1,1.0,1.0,3.0,3.0,1.0,3,1.0,3.0,2.384615385,0.41828049744223206
977,3317,0.8445129968459868,crunch,sizzle,crunch_sizzle,Sound,Sound,Sinanim,Sinanim,Emission,crunch,sizzle,1,3,4,3,2,4,2.0,3,1,1,2,,4,2,1,1,2,3,3,2,1,1,4,1,3.0,2.0,2.0,4.0,1,1,1.0,1.0,2.0,1,1,4.0,3.0,6.0,1,2.0,1.0,7.0,4.0,1.0,3,1.0,4.0,2.125,0.32693552338551723
978,3318,0.8431038608989836,crunch,squeak,crunch_squeak,Sound,Sound,Sinanim,Sinanim,Emission,crunch,squeak,1,3,3,4,3,3,3.0,1,1,1,4,,5,1,1,1,2,4,4,1,1,1,3,1,1.0,3.0,4.0,3.0,1,1,1.0,1.0,2.0,1,1,2.0,1.0,5.0,1,2.0,1.0,6.0,1.0,1.0,2,1.0,2.0,2.5,0.44783916676753466
979,3319,0.8538741685416422,crunch,twang,crunch_twang,Sound,Sound,Sinanim,Sinanim,Emission,crunch,twang,1,4,4,3,3,4,2.0,1,1,5,2,,4,1,1,1,2,2,1,2,1,1,1,1,1.0,2.0,1.0,3.0,2,1,1.0,1.0,1.0,1,1,2.0,1.0,5.0,1,2.0,1.0,1.0,1.0,1.0,2,1.0,1.0,2.225,0.4468016789475966
980,3380,0.7360327536857969,gurgle,hiss,gurgle_hiss,Sound,Sound,Sinanim,Sinanim,Emission,gurgle,hiss,1,3,5,3,4,2,3.0,3,5,1,2,,4,2,1,1,4,4,3,1,1,1,2,2,1.0,1.0,4.0,4.0,3,2,3.0,3.0,2.0,1,1,4.0,2.0,6.0,1,2.0,2.0,6.0,1.0,1.0,3,1.0,2.0,2.842105263,0.24695482472434493
981,3381,0.7648141815563891,gurgle,sizzle,gurgle_sizzle,Sound,Sound,Sinanim,Sinanim,Emission,gurgle,sizzle,1,3,4,3,4,3,3.0,1,2,1,1,,4,1,1,1,4,3,3,3,1,1,3,2,2.0,1.0,2.0,6.0,4,1,3.0,2.0,3.0,1,1,4.0,2.0,6.0,1,2.0,3.0,4.0,1.0,4.0,3,2.0,5.0,2.575,0.24778685553454916
982,3382,0.7671220434858276,gurgle,squeak,gurgle_squeak,Sound,Sound,Sinanim,Sinanim,Emission,gurgle,squeak,1,3,4,3,3,3,2.0,1,5,1,6,,5,2,1,1,3,3,1,2,2,1,2,2,1.0,2.0,2.0,3.0,4,1,3.0,2.0,1.0,1,1,5.0,3.0,5.0,1,1.0,2.0,4.0,6.0,1.0,3,2.0,2.0,2.325,0.3596061421297789
983,3383,0.8107836070234791,gurgle,twang,gurgle_twang,Sound,Sound,Sinanim,Sinanim,Emission,gurgle,twang,1,2,3,2,2,2,3.0,1,6,2,4,,2,2,1,1,2,4,2,2,1,1,2,1,1.0,1.0,1.0,3.0,3,1,2.0,1.0,1.0,1,1,3.0,1.0,5.0,1,1.0,1.0,1.0,1.0,1.0,2,1.0,2.0,2.342105263,0.3427205487504592
984,3444,0.7735960347405247,hiss,sizzle,hiss_sizzle,Sound,Sound,Sinanim,Sinanim,Emission,hiss,sizzle,1,3,5,7,6,5,3.0,1,5,6,7,,5,3,1,5,4,5,6,4,1,1,4,2,7.0,4.0,1.0,5.0,6,1,3.0,5.0,6.0,1,1,5.0,5.0,6.0,4,6.0,2.0,7.0,2.0,7.0,4,3.0,6.0,4.526315789,0.2768457537922876
985,3445,0.7469634868875834,hiss,squeak,hiss_squeak,Sound,Sound,Sinanim,Sinanim,Emission,hiss,squeak,3,3,1,4,5,1,3.0,2,4,1,3,,4,2,1,1,2,4,3,2,1,1,3,3,2.0,3.0,3.0,5.0,3,2,2.0,1.0,3.0,1,1,3.0,4.0,5.0,1,5.0,1.0,1.0,1.0,4.0,3,2.0,4.0,3.5641025639999997,0.3932173976646328
